PlayerID,Player,Pick,DraftYear,3P%_Y1,3P%_Y2,3P%_Y3,AST_Y1,AST_Y2,AST_Y3,AST%_Y1,AST%_Y2,AST%_Y3,BLK_Y1,BLK_Y2,BLK_Y3,BLK%_Y1,BLK%_Y2,BLK%_Y3,BPM_Y1,BPM_Y2,BPM_Y3,FG%_Y1,FG%_Y2,FG%_Y3,FT%_Y1,FT%_Y2,FT%_Y3,MP_pg_Y1,MP_pg_Y2,MP_pg_Y3,PER_Y1,PER_Y2,PER_Y3,PTS_Y1,PTS_Y2,PTS_Y3,STL_Y1,STL_Y2,STL_Y3,STL%_Y1,STL%_Y2,STL%_Y3,TOV_Y1,TOV_Y2,TOV_Y3,TRB_Y1,TRB_Y2,TRB_Y3,TRB%_Y1,TRB%_Y2,TRB%_Y3,TS%_Y1,TS%_Y2,TS%_Y3,USG%_Y1,USG%_Y2,USG%_Y3,VORP_Y1,VORP_Y2,VORP_Y3,WS_Y1,WS_Y2,WS_Y3,WS/48_Y1,WS/48_Y2,WS/48_Y3,eFG%_Y1,eFG%_Y2,eFG%_Y3,PTS_jump_1_2,PTS_jump_2_3,PER_jump_1_2,PER_jump_2_3,BPM_jump_1_2,BPM_jump_2_3,WS_jump_1_2,WS_jump_2_3,USG%_jump_1_2,USG%_jump_2_3,AST_jump_1_2,AST_jump_2_3,TRB_jump_1_2,TRB_jump_2_3,name_clean_x,name,player_id,max_salary_year,PeakSalary,PeakSalaryPercent,StarContract,name_clean_y
Julius Hodge_2005,Julius Hodge,20,2005,,,,0.4,1.3,,29.3,25.4,,0.0,0.0,,0.0,0.0,,-11.7,0.4,,0.385,0.5,,0.375,0.75,,2.4,7.2,,4.2,14.0,,0.9,1.7,,0.1,0.4,,3.1,3.1,,0.6,0.3,,0.5,0.9,,12.4,7.1,,0.393,0.545,,33.3,11.4,,-0.1,0.0,,-0.2,0.2,,-0.219,0.115,,0.385,0.5,,0.7999999999999999,,9.8,,12.1,,0.4,,-21.9,,0.9,,0.4,,julius hodge,Julius Hodge,hodgeju01,2007.0,1234800.0,0.022196656480316376,0.0,julius hodge
Julius Randle_2014,Julius Randle,7,2014,,0.278,0.27,0.0,1.8,3.6,0.0,11.0,19.3,0.0,0.4,0.5,0.0,1.0,1.4,-15.1,-3.2,-0.9,0.333,0.429,0.488,0.0,0.715,0.723,14.0,28.2,28.8,-7.5,13.9,16.3,2.0,11.3,13.2,0.0,0.7,0.7,0.0,1.2,1.1,1.0,1.8,2.3,0.0,10.2,8.6,0.0,19.5,16.3,0.258,0.482,0.543,15.5,21.2,21.4,0.0,-0.7,0.6,-0.1,1.6,3.5,-0.276,0.035,0.08,0.333,0.435,0.499,9.3,1.8999999999999986,21.4,2.4000000000000004,11.899999999999999,2.3000000000000003,1.7000000000000002,1.9,5.699999999999999,0.1999999999999993,1.8,1.8,10.2,-1.5999999999999996,julius randle,Julius Randle,randlju01,2024.0,28226880.0,0.20077730674026234,1.0,julius randle
Jumaine Jones_1999,Jumaine Jones,27,1999,0.5,0.333,0.31,0.2,0.5,1.4,6.1,6.3,8.9,0.2,0.2,0.6,2.6,1.3,1.6,-3.4,0.4,-0.6,0.379,0.444,0.448,0.611,0.755,0.662,4.2,13.3,26.4,12.6,14.2,13.2,1.7,4.7,8.3,0.2,0.5,0.9,2.3,1.8,1.9,0.4,0.6,1.0,1.2,2.9,6.0,15.2,12.3,13.4,0.432,0.51,0.501,25.4,17.6,16.1,0.0,0.5,0.7,0.0,2.3,3.3,0.008,0.125,0.074,0.397,0.48,0.489,3.0,3.6000000000000005,1.5999999999999996,-1.0,3.8,-1.0,2.3,1.0,-7.799999999999997,-1.5,0.3,0.8999999999999999,1.7,3.1,jumaine jones,Jumaine Jones,jonesju01,2005.0,1687500.0,0.03409090909090909,0.0,jumaine jones
Justin Anderson_2015,Justin Anderson,21,2015,0.265,0.299,0.33,0.5,0.9,0.7,6.8,8.8,7.1,0.5,0.3,0.2,3.2,1.6,1.1,0.3,-1.3,-0.9,0.406,0.424,0.431,0.8,0.791,0.737,11.8,16.4,13.7,12.3,13.9,13.0,3.8,7.1,6.2,0.3,0.5,0.4,1.5,1.7,1.4,0.4,0.9,0.4,2.4,3.3,2.4,11.2,11.4,9.6,0.522,0.537,0.54,15.8,20.9,19.3,0.4,0.2,0.1,1.1,1.9,1.2,0.083,0.074,0.115,0.469,0.49,0.515,3.3,-0.8999999999999995,1.5999999999999996,-0.9000000000000004,-1.6,0.4,0.7999999999999998,-0.7,5.099999999999998,-1.5999999999999979,0.4,-0.20000000000000007,0.8999999999999999,-0.8999999999999999,justin anderson,Justin Anderson,anderju01,2019.0,2516048.0,0.023053399303646693,0.0,justin anderson
Justin Reed_2004,Justin Reed,40,2004,0.0,0.0,,0.4,0.6,0.4,12.9,6.8,8.6,0.0,0.2,0.1,0.6,1.1,0.7,-0.9,-5.8,-8.3,0.517,0.403,0.374,0.733,0.725,0.867,5.3,13.8,7.8,13.7,7.9,6.3,1.8,4.5,2.6,0.1,0.3,0.1,1.3,1.2,0.8,0.2,0.7,0.5,0.7,1.7,1.1,7.7,7.5,8.7,0.576,0.467,0.441,15.1,18.9,20.8,0.0,-0.9,-0.5,0.3,0.4,-0.2,0.121,0.021,-0.037,0.517,0.403,0.374,2.7,-1.9,-5.799999999999999,-1.6000000000000005,-4.8999999999999995,-2.500000000000001,0.10000000000000003,-0.6000000000000001,3.799999999999999,1.9000000000000021,0.19999999999999996,-0.19999999999999996,1.0,-0.5999999999999999,justin reed,Justin Reed,reedju01,2009.0,1573000.0,0.02726169844020797,0.0,justin reed
Justise Winslow_2015,Justise Winslow,10,2015,0.276,0.2,0.38,1.5,3.7,2.2,7.4,15.5,13.0,0.3,0.3,0.5,0.9,0.8,1.7,-2.6,-3.8,-1.1,0.422,0.356,0.424,0.684,0.617,0.635,28.6,34.7,24.7,8.4,8.2,11.5,6.4,10.9,7.8,0.9,1.4,0.8,1.6,2.1,1.6,1.2,1.8,1.1,5.2,5.2,5.4,10.2,8.3,12.4,0.489,0.399,0.496,12.5,19.8,16.3,-0.3,-0.3,0.4,2.5,-0.1,2.6,0.054,-0.009,0.075,0.457,0.371,0.474,4.5,-3.1000000000000005,-0.20000000000000107,3.3000000000000007,-1.1999999999999997,2.6999999999999997,-2.6,2.7,7.300000000000001,-3.5,2.2,-1.5,0.0,0.20000000000000018,justise winslow,Justise Winslow,winslju01,2020.0,13000000.0,0.11911306578706249,0.0,justise winslow
Jusuf Nurkić_2014,Jusuf Nurkić,16,2014,0.0,0.0,0.0,0.8,1.3,1.9,7.3,12.3,13.9,1.1,1.4,1.1,4.8,6.5,4.2,-2.8,-2.9,-0.9,0.446,0.417,0.507,0.636,0.616,0.571,17.8,17.1,21.4,14.8,15.9,17.5,6.9,8.2,10.2,0.8,0.8,0.8,2.4,2.2,1.8,1.4,1.7,2.2,6.2,5.5,7.2,18.7,17.7,18.6,0.483,0.46,0.528,20.7,27.2,23.9,-0.2,-0.1,0.4,1.6,0.4,2.0,0.069,0.031,0.068,0.446,0.417,0.507,1.299999999999999,2.0,1.0999999999999996,1.5999999999999996,-0.10000000000000009,2.0,-1.2000000000000002,1.6,6.5,-3.3000000000000007,0.5,0.5999999999999999,-0.7000000000000002,1.7000000000000002,jusuf nurkić,Jusuf Nurkić,nurkiju01,2024.0,16875000.0,0.12003158164281447,0.0,jusuf nurkić
Juwan Howard_1994,Juwan Howard,5,1994,0.0,0.308,0.0,2.5,4.4,3.8,11.6,18.7,15.2,0.2,0.5,0.3,0.5,0.8,0.5,-2.2,-0.4,-0.3,0.489,0.489,0.486,0.664,0.749,0.756,36.1,40.7,40.5,15.0,17.0,16.1,17.0,22.1,19.1,0.8,0.8,1.1,1.1,1.0,1.5,2.6,3.7,3.0,8.4,8.1,8.0,13.4,11.8,11.5,0.521,0.53,0.529,22.8,27.0,23.4,-0.1,1.3,1.4,2.8,5.6,7.0,0.057,0.082,0.101,0.489,0.49,0.486,5.100000000000001,-3.0,2.0,-0.8999999999999986,1.8000000000000003,0.10000000000000003,2.8,1.4000000000000004,4.199999999999999,-3.6000000000000014,1.9000000000000004,-0.6000000000000005,-0.3000000000000007,-0.09999999999999964,juwan howard,Juwan Howard,howarju01,2003.0,20625000.0,0.47046076642335766,1.0,juwan howard
Jérôme Moïso_2000,Jérôme Moïso,11,2000,0.0,,,0.1,0.3,0.4,3.6,8.4,5.8,0.2,0.1,0.9,2.3,1.9,4.9,-10.3,-7.1,-1.3,0.4,0.4,0.52,0.423,,0.659,5.6,5.1,12.6,3.2,5.9,14.5,1.5,1.1,4.0,0.1,0.2,0.4,1.2,2.1,1.6,0.8,0.5,0.9,1.8,1.7,3.5,18.1,18.8,16.1,0.422,0.4,0.542,20.0,16.8,16.6,-0.3,-0.1,0.1,-0.3,-0.1,1.5,-0.096,-0.04,0.109,0.4,0.4,0.52,-0.3999999999999999,2.9,2.7,8.6,3.200000000000001,5.8,0.19999999999999998,1.6,-3.1999999999999993,-0.1999999999999993,0.19999999999999998,0.10000000000000003,-0.10000000000000009,1.8,jérôme moïso,Jérôme Moïso,moisoje01,2005.0,1760000.0,0.035555555555555556,0.0,jérôme moïso
K.J. McDaniels_2014,K.J. McDaniels,32,2014,0.287,0.28,0.303,1.2,0.3,0.3,9.3,6.5,4.0,1.1,0.2,0.4,4.2,2.1,2.8,-2.8,-3.9,-2.3,0.396,0.403,0.456,0.752,0.8,0.842,21.8,6.4,10.3,10.6,10.6,11.5,7.9,2.4,4.2,0.7,0.2,0.4,1.6,1.5,1.8,1.7,0.5,0.6,3.2,1.1,1.7,8.0,9.9,8.7,0.494,0.522,0.555,19.3,18.7,18.1,-0.3,-0.1,0.0,0.6,0.2,0.5,0.02,0.043,0.051,0.446,0.451,0.515,-5.5,1.8000000000000003,0.0,0.9000000000000004,-1.1,1.6,-0.39999999999999997,0.3,-0.6000000000000014,-0.5999999999999979,-0.8999999999999999,0.0,-2.1,0.5999999999999999,kj mcdaniels,K.J. McDaniels,mcdankj01,2017.0,3333333.0,0.033638430565226606,0.0,kj mcdaniels
Kareem Rush_2002,Kareem Rush,20,2002,0.279,0.348,0.372,0.9,0.8,1.4,11.7,7.8,12.2,0.1,0.3,0.1,0.9,1.2,0.5,-6.0,-2.2,-3.0,0.393,0.44,0.387,0.696,0.596,0.771,11.5,17.3,20.2,5.8,10.4,10.1,3.0,6.4,8.4,0.1,0.5,0.4,0.6,1.4,1.1,0.8,0.7,1.0,1.2,1.3,1.9,6.1,4.4,5.2,0.447,0.505,0.471,16.1,18.2,21.7,-0.9,0.0,-0.2,-0.6,1.5,0.1,-0.033,0.056,0.003,0.432,0.495,0.45,3.4000000000000004,2.0,4.6000000000000005,-0.3000000000000007,3.8,-0.7999999999999998,2.1,-1.4,2.099999999999998,3.5,-0.09999999999999998,0.5999999999999999,0.10000000000000009,0.5999999999999999,kareem rush,Kareem Rush,rushka01,2004.0,1097640.0,0.025020287212217916,0.0,kareem rush
Karl-Anthony Towns_2015,Karl-Anthony Towns,1,2015,0.341,0.367,0.421,2.0,2.7,2.4,11.3,13.2,10.8,1.7,1.3,1.4,4.3,2.9,3.5,2.2,4.7,5.1,0.542,0.542,0.545,0.811,0.832,0.858,32.0,37.0,35.6,22.5,25.9,24.9,18.3,25.1,21.3,0.7,0.7,0.8,1.1,0.9,1.1,2.2,2.6,1.9,10.5,12.3,12.3,19.0,19.4,20.0,0.59,0.618,0.646,24.9,27.5,22.9,2.7,5.2,5.2,8.3,12.7,14.0,0.151,0.201,0.23,0.555,0.576,0.596,6.800000000000001,-3.8000000000000007,3.3999999999999986,-1.0,2.5,0.39999999999999947,4.399999999999999,1.3000000000000007,2.6000000000000014,-4.600000000000001,0.7000000000000002,-0.30000000000000027,1.8000000000000007,0.0,karl-anthony towns,Karl-Anthony Towns,townska01,2024.0,36016200.0,0.25618260448971464,1.0,karl-anthony towns
Kawhi Leonard_2011,Kawhi Leonard,15,2011,0.376,0.374,0.379,1.1,1.6,2.0,6.6,7.7,10.4,0.4,0.6,0.8,1.1,1.3,1.9,3.4,3.1,5.1,0.493,0.494,0.522,0.773,0.825,0.802,24.0,31.2,29.1,16.6,16.4,19.4,7.9,11.9,12.8,1.3,1.7,1.7,2.9,2.7,3.0,0.7,1.1,1.2,5.1,6.0,6.2,12.2,11.1,12.1,0.573,0.592,0.602,14.5,16.4,18.3,2.1,2.3,3.5,5.5,6.2,7.7,0.171,0.166,0.193,0.543,0.556,0.576,4.0,0.9000000000000004,-0.20000000000000284,3.0,-0.2999999999999998,1.9999999999999996,0.7000000000000002,1.5,1.8999999999999986,1.9000000000000021,0.5,0.3999999999999999,0.9000000000000004,0.20000000000000018,kawhi leonard,Kawhi Leonard,leonaka01,2024.0,45640084.0,0.32463712407886874,1.0,kawhi leonard
Kedrick Brown_2001,Kedrick Brown,11,2001,0.185,0.077,0.384,0.5,0.4,1.2,9.8,5.1,10.8,0.2,0.3,0.1,2.2,1.5,0.5,0.8,-4.0,0.5,0.329,0.357,0.461,0.6,0.625,0.63,8.4,13.1,17.6,11.9,8.8,12.5,2.2,2.8,5.3,0.6,0.7,0.5,3.8,2.7,1.6,0.2,0.5,0.5,1.7,2.7,2.7,11.2,11.9,8.5,0.4,0.392,0.543,16.0,14.5,13.7,0.2,-0.3,0.6,0.4,0.5,2.0,0.075,0.037,0.1,0.364,0.365,0.535,0.5999999999999996,2.5,-3.0999999999999996,3.6999999999999993,-4.8,4.5,0.09999999999999998,1.5,-1.5,-0.8000000000000007,-0.09999999999999998,0.7999999999999999,1.0000000000000002,0.0,kedrick brown,Kedrick Brown,brownke01,2005.0,2332388.0,0.0471189494949495,0.0,kedrick brown
Keith Bogans_2003,Keith Bogans,43,2003,0.358,0.329,0.325,1.3,1.8,1.8,8.7,12.6,11.2,0.1,0.1,0.1,0.4,0.3,0.4,-2.4,-3.9,-1.4,0.403,0.381,0.395,0.631,0.727,0.683,24.5,24.2,26.6,11.0,10.4,10.7,6.8,9.6,8.6,0.6,0.9,1.0,1.4,2.0,2.0,1.0,1.6,1.3,4.3,3.1,3.5,10.1,7.2,7.8,0.499,0.465,0.497,14.5,22.0,17.2,-0.2,-0.9,0.3,1.3,0.1,2.3,0.034,0.002,0.058,0.477,0.422,0.455,2.8,-1.0,-0.5999999999999996,0.29999999999999893,-1.5,2.5,-1.2,2.1999999999999997,7.5,-4.800000000000001,0.5,0.0,-1.1999999999999997,0.3999999999999999,keith bogans,Keith Bogans,boganke01,2014.0,5058198.0,0.08020610481249504,0.0,keith bogans
Keith Booth_1997,Keith Booth,28,1997,0.0,0.1,,0.2,1.0,,9.0,16.8,,0.0,0.3,,0.0,1.9,,-7.0,-6.0,,0.333,0.325,,1.0,0.5,,2.8,11.1,,13.8,7.0,,1.7,3.1,,0.0,0.6,,0.0,2.8,,0.5,1.0,,0.7,2.4,,13.5,12.7,,0.579,0.354,,30.7,22.7,,0.0,-0.4,,0.0,-0.8,,0.107,-0.088,,0.333,0.328,,1.4000000000000001,,-6.800000000000001,,1.0,,-0.8,,-8.0,,0.8,,1.7,,keith booth,Keith Booth,boothke01,2000.0,776880.0,0.02188394366197183,0.0,keith booth
Keith Van Horn_1997,Keith Van Horn,2,1997,0.308,0.302,0.368,1.7,1.5,2.0,7.9,8.3,10.3,0.4,1.3,0.8,0.8,2.4,1.5,-0.8,1.2,-0.3,0.426,0.428,0.445,0.846,0.859,0.847,37.5,37.5,34.8,15.7,19.6,18.1,19.7,21.8,19.2,1.0,1.0,0.8,1.5,1.4,1.2,2.6,3.2,3.1,6.6,8.5,8.5,10.1,12.6,13.5,0.516,0.519,0.537,25.2,28.5,26.8,0.7,1.3,1.2,4.8,3.7,5.5,0.098,0.113,0.096,0.459,0.439,0.478,2.1000000000000014,-2.6000000000000014,3.900000000000002,-1.5,2.0,-1.5,-1.0999999999999996,1.7999999999999998,3.3000000000000007,-1.6999999999999993,-0.19999999999999996,0.5,1.9000000000000004,0.0,keith van horn,Keith Van Horn,vanhoke01,2006.0,15694250.0,0.2953655782440952,1.0,keith van horn
Kelly Olynyk_2013,Kelly Olynyk,13,2013,0.351,0.349,0.405,1.6,1.7,1.5,13.1,12.2,11.9,0.4,0.6,0.5,1.5,2.1,1.8,-1.2,0.4,1.9,0.466,0.475,0.455,0.811,0.684,0.75,20.0,22.2,20.2,15.2,15.9,16.3,8.7,10.3,10.0,0.5,1.0,0.8,1.3,2.3,1.8,1.5,1.5,1.1,5.2,4.7,4.1,14.8,11.7,10.7,0.546,0.558,0.561,21.0,21.1,20.9,0.3,0.8,1.4,2.9,3.6,4.1,0.101,0.12,0.141,0.506,0.533,0.531,1.6000000000000014,-0.3000000000000007,0.7000000000000011,0.40000000000000036,1.6,1.5,0.7000000000000002,0.49999999999999956,0.10000000000000142,-0.20000000000000284,0.09999999999999987,-0.19999999999999996,-0.5,-0.6000000000000005,kelly olynyk,Kelly Olynyk,olynyke01,2021.0,12819649.0,0.11403961250378067,0.0,kelly olynyk
Kelly Oubre Jr._2015,Kelly Oubre Jr.,15,2015,0.316,0.287,0.341,0.2,0.6,1.2,2.8,4.0,6.4,0.1,0.2,0.4,0.8,0.9,1.4,-5.1,-3.2,-1.7,0.427,0.421,0.403,0.633,0.758,0.82,10.7,20.3,27.5,8.2,9.1,11.9,3.7,6.3,11.8,0.3,0.7,1.0,1.6,1.8,1.8,0.5,0.6,1.1,2.1,3.3,4.5,11.1,9.2,9.2,0.507,0.516,0.534,17.4,14.6,19.4,-0.5,-0.5,0.2,0.4,2.0,3.7,0.031,0.061,0.08,0.486,0.482,0.482,2.5999999999999996,5.500000000000001,0.9000000000000004,2.8000000000000007,1.8999999999999995,1.5000000000000002,1.6,1.7000000000000002,-2.799999999999999,4.799999999999999,0.39999999999999997,0.6,1.1999999999999997,1.2000000000000002,kelly oubre jr,Kelly Oubre Jr.,oubreke01,2020.0,15625000.0,0.14316474253252703,0.0,kelly oubre jr
Kelvin Cato_1997,Kelvin Cato,15,1997,0.0,1.0,0.0,0.3,0.4,0.4,3.6,5.7,2.7,1.3,1.3,1.9,6.8,7.7,5.1,-0.6,0.1,-0.2,0.428,0.45,0.537,0.688,0.507,0.649,13.6,12.7,24.3,13.3,14.5,15.9,3.8,3.5,8.7,0.4,0.5,0.5,1.5,2.3,1.1,0.6,0.6,1.1,3.4,3.5,6.0,14.6,15.9,13.8,0.496,0.476,0.574,14.7,15.6,15.7,0.4,0.3,0.7,2.7,1.6,4.2,0.129,0.144,0.128,0.428,0.453,0.537,-0.2999999999999998,5.199999999999999,1.1999999999999993,1.4000000000000004,0.7,-0.30000000000000004,-1.1,2.6,0.9000000000000004,0.09999999999999964,0.10000000000000003,0.0,0.10000000000000009,2.5,kelvin cato,Kelvin Cato,catoke01,2006.0,8640000.0,0.16260468617671966,0.0,kelvin cato
Kemba Walker_2011,Kemba Walker,9,2011,0.305,0.322,0.333,4.4,5.7,6.1,30.2,31.2,29.7,0.3,0.4,0.4,0.8,0.9,1.0,-0.8,1.4,1.7,0.366,0.423,0.393,0.789,0.798,0.837,27.2,34.9,35.8,14.9,18.8,16.8,12.1,17.7,17.7,0.9,2.0,1.2,1.8,2.9,1.7,1.8,2.4,2.3,3.5,3.5,4.2,7.5,5.7,6.6,0.464,0.517,0.499,25.2,25.6,25.8,0.6,2.4,2.4,0.3,4.8,5.1,0.009,0.08,0.093,0.411,0.466,0.441,5.6,0.0,3.9000000000000004,-2.0,2.2,0.30000000000000004,4.5,0.2999999999999998,0.40000000000000213,0.1999999999999993,1.2999999999999998,0.39999999999999947,0.0,0.7000000000000002,kemba walker,Kemba Walker,walkeke02,2021.0,34379100.0,0.30582578682370526,1.0,kemba walker
Kendall Marshall_2012,Kendall Marshall,13,2012,0.315,0.399,0.391,3.0,8.8,3.1,29.4,44.3,31.1,0.1,0.1,0.0,0.4,0.2,0.0,-5.2,-2.4,-0.8,0.371,0.406,0.455,0.571,0.528,0.889,14.6,29.0,14.9,7.8,12.6,12.4,3.0,8.0,4.2,0.5,0.9,0.8,1.6,1.5,2.6,1.2,2.8,1.3,0.9,2.9,1.0,3.4,5.3,3.8,0.455,0.494,0.562,13.6,16.3,15.1,-0.6,-0.2,0.1,-0.2,0.9,0.8,-0.012,0.029,0.088,0.447,0.49,0.545,5.0,-3.8,4.8,-0.1999999999999993,2.8000000000000003,1.5999999999999999,1.1,-0.09999999999999998,2.700000000000001,-1.200000000000001,5.800000000000001,-5.700000000000001,2.0,-1.9,kendall marshall,Kendall Marshall,marshke01,2016.0,2144722.0,0.022781534474151027,0.0,kendall marshall
Kendrick Perkins_2003,Kendrick Perkins,27,2003,,,0.0,0.3,0.4,1.0,17.4,5.8,8.1,0.2,0.6,1.5,4.4,5.1,6.0,0.7,-3.9,-1.5,0.533,0.471,0.515,0.667,0.638,0.615,3.5,9.1,19.6,22.8,11.2,13.2,2.2,2.5,5.2,0.0,0.2,0.3,0.0,0.8,0.8,0.5,0.7,1.6,1.4,2.9,5.9,22.9,18.7,18.5,0.58,0.515,0.548,31.1,15.4,14.8,0.0,-0.3,0.2,0.1,0.7,2.3,0.145,0.065,0.082,0.533,0.471,0.515,0.2999999999999998,2.7,-11.600000000000001,2.0,-4.6,2.4,0.6,1.5999999999999999,-15.700000000000001,-0.5999999999999996,0.10000000000000003,0.6,1.5,3.0000000000000004,kendrick perkins,Kendrick Perkins,perkike01,2015.0,9654342.0,0.13791917142857144,0.0,kendrick perkins
Kenneth Faried_2011,Kenneth Faried,22,2011,,,0.0,0.8,1.0,1.2,5.5,5.1,7.5,1.0,1.0,0.9,3.6,2.9,2.3,2.2,1.1,1.0,0.586,0.552,0.545,0.665,0.613,0.65,22.5,28.1,27.2,21.9,18.5,19.8,10.2,11.5,13.7,0.7,1.0,0.9,1.7,1.8,1.6,1.2,1.4,1.7,7.7,9.2,8.6,19.8,18.3,16.9,0.618,0.573,0.573,18.7,17.7,21.3,1.1,1.7,1.6,4.6,7.8,6.5,0.212,0.167,0.144,0.586,0.552,0.545,1.3000000000000007,2.1999999999999993,-3.3999999999999986,1.3000000000000007,-1.1,-0.10000000000000009,3.2,-1.2999999999999998,-1.0,3.6000000000000014,0.19999999999999996,0.19999999999999996,1.4999999999999991,-0.5999999999999996,kenneth faried,Kenneth Faried,farieke01,2019.0,13764045.0,0.12611366135239144,0.0,kenneth faried
Kenny Anderson_1991,Kenny Anderson,2,1991,0.231,0.28,0.303,3.2,8.2,9.6,26.5,34.7,40.6,0.1,0.2,0.2,0.5,0.3,0.3,-1.8,1.6,2.4,0.39,0.435,0.417,0.745,0.776,0.818,17.0,36.5,38.2,12.8,16.6,18.2,7.0,16.9,18.8,1.0,1.7,1.9,3.0,2.4,2.5,1.5,2.8,3.2,2.0,4.1,3.9,6.2,6.1,5.4,0.43,0.487,0.491,22.9,23.1,24.6,0.1,1.8,3.4,0.5,4.4,7.5,0.022,0.106,0.114,0.393,0.439,0.432,9.899999999999999,1.9000000000000021,3.8000000000000007,1.5999999999999979,3.4000000000000004,0.7999999999999998,3.9000000000000004,3.0999999999999996,0.20000000000000284,1.5,4.999999999999999,1.4000000000000004,2.0999999999999996,-0.19999999999999973,kenny anderson,Kenny Anderson,anderke01,2002.0,8350000.0,0.20734523602592436,1.0,kenny anderson
Kenny Satterfield_2001,Kenny Satterfield,54,2001,0.259,0.179,,3.0,1.7,,31.8,23.1,,0.0,0.1,,0.1,0.3,,-3.5,-4.8,,0.367,0.301,,0.783,0.68,,15.6,12.9,,11.5,4.8,,5.3,3.4,,0.9,0.5,,2.9,2.1,,1.5,1.1,,1.4,1.1,,5.3,5.0,,0.431,0.34,,21.8,21.0,,-0.2,-0.4,,-0.2,-1.0,,-0.014,-0.091,,0.384,0.314,,-1.9,,-6.7,,-1.2999999999999998,,-0.8,,-0.8000000000000007,,-1.3,,-0.2999999999999998,,kenny satterfield,Kenny Satterfield,satteke01,2003.0,512435.0,0.011688754562043796,0.0,kenny satterfield
Kenny Thomas_1999,Kenny Thomas,22,1999,0.262,0.272,0.0,1.6,1.0,1.9,9.8,6.7,10.0,0.3,0.6,0.9,0.8,1.6,1.8,-2.6,-2.3,0.1,0.399,0.443,0.478,0.66,0.722,0.664,25.0,24.6,34.5,12.0,11.2,16.4,8.3,7.1,14.1,0.8,0.5,1.2,1.5,1.2,1.9,1.6,1.6,2.0,6.1,5.6,7.2,13.6,13.3,11.9,0.477,0.507,0.52,18.0,16.1,20.9,-0.3,-0.1,1.3,2.2,2.2,4.4,0.058,0.058,0.085,0.429,0.47,0.478,-1.200000000000001,7.0,-0.8000000000000007,5.199999999999999,0.30000000000000027,2.4,0.0,2.2,-1.8999999999999986,4.799999999999997,-0.6000000000000001,0.8999999999999999,-0.5,1.6000000000000005,kenny thomas,Kenny Thomas,thomake01,2010.0,8775000.0,0.1511784163737854,0.0,kenny thomas
Kentavious Caldwell-Pope_2013,Kentavious Caldwell-Pope,8,2013,0.319,0.345,0.309,0.7,1.3,1.8,5.0,6.8,7.8,0.2,0.2,0.2,0.6,0.5,0.5,-2.6,-1.7,-0.3,0.396,0.401,0.42,0.77,0.696,0.811,19.8,31.5,36.7,9.4,11.2,12.4,5.9,12.7,14.5,0.9,1.1,1.4,2.4,1.9,2.0,0.4,1.1,1.4,2.0,3.1,3.7,5.4,5.4,5.5,0.483,0.501,0.521,13.9,19.5,18.2,-0.2,0.2,1.2,1.8,2.8,5.3,0.055,0.052,0.092,0.46,0.48,0.479,6.799999999999999,1.8000000000000007,1.799999999999999,1.200000000000001,0.9000000000000001,1.4,0.9999999999999998,2.5,5.6,-1.3000000000000007,0.6000000000000001,0.5,1.1,0.6000000000000001,kentavious caldwell-pope,Kentavious Caldwell-Pope,caldwke01,2018.0,17745894.0,0.17420308435343432,0.0,kentavious caldwell-pope
Kenyon Martin_2000,Kenyon Martin,1,2000,0.091,0.224,0.209,1.9,2.6,2.4,10.4,13.0,13.0,1.7,1.7,0.9,3.7,3.5,2.0,-1.7,0.4,1.0,0.445,0.463,0.47,0.63,0.678,0.653,33.4,34.3,34.1,13.4,14.5,16.9,12.0,14.9,16.7,1.1,1.2,1.3,1.8,1.9,2.0,2.0,2.4,2.5,7.4,5.3,8.3,12.7,8.7,13.9,0.472,0.503,0.511,19.9,22.4,24.8,0.2,1.5,2.0,2.1,4.9,7.1,0.044,0.093,0.129,0.446,0.47,0.475,2.9000000000000004,1.799999999999999,1.0999999999999996,2.3999999999999986,2.1,0.6,2.8000000000000003,2.1999999999999993,2.5,2.400000000000002,0.7000000000000002,-0.20000000000000018,-2.1000000000000005,3.000000000000001,kenyon martin,Kenyon Martin,martike01,2011.0,16545454.0,0.2850502032940528,1.0,kenyon martin
Keon Clark_1998,Keon Clark,13,1998,0.0,0.125,0.0,0.4,0.9,0.9,4.0,6.2,6.8,1.1,1.4,1.9,5.4,4.2,6.3,-3.0,-0.2,-1.1,0.45,0.542,0.48,0.568,0.688,0.592,14.6,22.8,21.2,11.3,15.9,15.6,3.3,8.6,7.9,0.4,0.6,0.4,1.3,1.2,1.0,0.8,1.5,1.1,3.4,6.2,5.4,13.6,14.9,14.0,0.483,0.573,0.512,13.0,17.2,18.6,-0.1,0.8,0.4,0.2,4.2,3.7,0.029,0.109,0.104,0.45,0.543,0.48,5.3,-0.6999999999999993,4.6,-0.3000000000000007,2.8,-0.9000000000000001,4.0,-0.5,4.199999999999999,1.4000000000000021,0.5,0.0,2.8000000000000003,-0.7999999999999998,keon clark,Keon Clark,clarkke01,2004.0,5000600.0,0.11398677912012765,0.0,keon clark
